,START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
86,06/01/19,04:15 PM,07:15 PM,Angels at Mariners,T-Mobile Park - Seattle,Local TV: FOX ----- Local Radio: 710 ESPN,06/01/19,06/01/19,07:15 PM,10:15 PM,False,True,06/01/19,03:15 PM,06:15 PM,FREE,BUSY
87,06/02/19,01:10 PM,04:10 PM,Angels at Mariners,T-Mobile Park - Seattle,Local TV: ROOTNW ----- Local Radio: 710 ESPN,06/02/19,06/02/19,04:10 PM,07:10 PM,False,True,06/02/19,12:10 PM,03:10 PM,FREE,BUSY
88,06/03/19,07:10 PM,10:10 PM,Astros at Mariners,T-Mobile Park - Seattle,Local TV: ROOTNW- ESPN ----- Local Radio: 710 ESPN,06/03/19,06/04/19,10:10 PM,01:10 AM,False,True,06/03/19,06:10 PM,09:10 PM,FREE,BUSY
89,06/04/19,07:10 PM,10:10 PM,Astros at Mariners,T-Mobile Park - Seattle,Local TV: ROOTNW ----- Local Radio: 710 ESPN,06/04/19,06/05/19,10:10 PM,01:10 AM,False,True,06/04/19,06:10 PM,09:10 PM,FREE,BUSY
90,06/05/19,07:10 PM,10:10 PM,Astros at Mariners,T-Mobile Park - Seattle,Local TV: ROOTNW ----- Local Radio: 710 ESPN,06/05/19,06/06/19,10:10 PM,01:10 AM,False,True,06/05/19,06:10 PM,09:10 PM,FREE,BUSY
91,06/06/19,12:40 PM,03:40 PM,Astros at Mariners,T-Mobile Park - Seattle,Local TV: ROOTNW ----- Local Radio: 710 ESPN,06/06/19,06/06/19,03:40 PM,06:40 PM,False,True,06/06/19,11:40 AM,02:40 PM,FREE,BUSY
92,06/07/19,07:07 PM,10:07 PM,Mariners at Angels,Angel Stadium - Anaheim,Local TV: ROOTNW ----- Local Radio: 710 ESPN,06/07/19,06/08/19,10:07 PM,01:07 AM,False,True,06/07/19,06:07 PM,09:07 PM,FREE,BUSY
93,06/08/19,07:07 PM,10:07 PM,Mariners at Angels,Angel Stadium - Anaheim,Local TV: ROOTNW- MLBN (out-of-market only) ----- Local Radio: 710 ESPN,06/08/19,06/09/19,10:07 PM,01:07 AM,False,True,06/08/19,06:07 PM,09:07 PM,FREE,BUSY
94,06/09/19,01:07 PM,04:07 PM,Mariners at Angels,Angel Stadium - Anaheim,Local TV: ROOTNW ----- Local Radio: 710 ESPN,06/09/19,06/09/19,04:07 PM,07:07 PM,False,True,06/09/19,12:07 PM,03:07 PM,FREE,BUSY
95,06/11/19,05:10 PM,08:10 PM,Mariners at Twins,Target Field - Minneapolis,Local TV: ROOTNW ----- Local Radio: 710 ESPN,06/11/19,06/11/19,08:10 PM,11:10 PM,False,True,06/11/19,04:10 PM,07:10 PM,FREE,BUSY
