,START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
179,09/11/19,09:10 PM,10:10 PM,Cubs at Padres,Petco Park - San Diego,Local TV: ABC 7 ----- Local Radio: 670 The Score,09/12/19,09/12/19,12:10 AM,01:10 AM,False,True,09/11/19,08:10 PM,09:10 PM,FREE,BUSY
180,09/12/19,02:40 PM,03:40 PM,Cubs at Padres,Petco Park - San Diego,Local TV: NBCSCH ----- Local Radio: 670 The Score,09/12/19,09/12/19,05:40 PM,06:40 PM,False,True,09/12/19,01:40 PM,02:40 PM,FREE,BUSY
181,09/13/19,03:05 PM,04:05 PM,Pirates at Cubs,Wrigley Field - Chicago,Local TV: NBCSCH ----- Local Radio: 670 The Score,09/13/19,09/13/19,06:05 PM,07:05 PM,False,True,09/13/19,02:05 PM,03:05 PM,FREE,BUSY
182,09/14/19,01:20 PM,02:20 PM,Pirates at Cubs,Wrigley Field - Chicago,Local TV: NBCSCH ----- Local Radio: 670 The Score,09/14/19,09/14/19,04:20 PM,05:20 PM,False,True,09/14/19,12:20 PM,01:20 PM,FREE,BUSY
183,09/15/19,01:20 PM,02:20 PM,Pirates at Cubs,Wrigley Field - Chicago,Local TV: WGN- SAP WGN ----- Local Radio: 670 The Score- WRTO 1200,09/15/19,09/15/19,04:20 PM,05:20 PM,False,True,09/15/19,12:20 PM,01:20 PM,FREE,BUSY
184,09/16/19,07:05 PM,08:05 PM,Reds at Cubs,Wrigley Field - Chicago,Local TV: NBCSCH ----- Local Radio: 670 The Score,09/16/19,09/16/19,10:05 PM,11:05 PM,False,True,09/16/19,06:05 PM,07:05 PM,FREE,BUSY
185,09/17/19,07:05 PM,08:05 PM,Reds at Cubs,Wrigley Field - Chicago,Local TV: ABC 7 ----- Local Radio: 670 The Score,09/17/19,09/17/19,10:05 PM,11:05 PM,False,True,09/17/19,06:05 PM,07:05 PM,FREE,BUSY
186,09/18/19,07:05 PM,08:05 PM,Reds at Cubs,Wrigley Field - Chicago,Local TV: WGN- SAP WGN ----- Local Radio: 670 The Score- WRTO 1200,09/18/19,09/18/19,10:05 PM,11:05 PM,False,True,09/18/19,06:05 PM,07:05 PM,FREE,BUSY
187,09/19/19,07:05 PM,08:05 PM,Cardinals at Cubs,Wrigley Field - Chicago,Local Radio: 670 The Score- WRTO 1200,09/19/19,09/19/19,10:05 PM,11:05 PM,False,True,09/19/19,06:05 PM,07:05 PM,FREE,BUSY
188,09/20/19,01:20 PM,02:20 PM,Cardinals at Cubs,Wrigley Field - Chicago,Local TV: ABC 7 ----- Local Radio: 670 The Score- WRTO 1200,09/20/19,09/20/19,04:20 PM,05:20 PM,False,True,09/20/19,12:20 PM,01:20 PM,FREE,BUSY
189,09/21/19,01:20 PM,02:20 PM,Cardinals at Cubs,Wrigley Field - Chicago,Local TV: WGN- SAP WGN ----- Local Radio: 670 The Score- WRTO 1200,09/21/19,09/21/19,04:20 PM,05:20 PM,False,True,09/21/19,12:20 PM,01:20 PM,FREE,BUSY
190,09/22/19,01:20 PM,02:20 PM,Cardinals at Cubs,Wrigley Field - Chicago,Local TV: NBCSCH ----- Local Radio: 670 The Score- WRTO 1200,09/22/19,09/22/19,04:20 PM,05:20 PM,False,True,09/22/19,12:20 PM,01:20 PM,FREE,BUSY
191,09/24/19,06:05 PM,07:05 PM,Cubs at Pirates,PNC Park - Pittsburgh,Local TV: NBCSCH ----- Local Radio: 670 The Score,09/24/19,09/24/19,09:05 PM,10:05 PM,False,True,09/24/19,05:05 PM,06:05 PM,FREE,BUSY
192,09/25/19,06:05 PM,07:05 PM,Cubs at Pirates,PNC Park - Pittsburgh,Local TV: WGN ----- Local Radio: 670 The Score,09/25/19,09/25/19,09:05 PM,10:05 PM,False,True,09/25/19,05:05 PM,06:05 PM,FREE,BUSY
193,09/26/19,06:05 PM,07:05 PM,Cubs at Pirates,PNC Park - Pittsburgh,Local TV: NBCSCH ----- Local Radio: 670 The Score,09/26/19,09/26/19,09:05 PM,10:05 PM,False,True,09/26/19,05:05 PM,06:05 PM,FREE,BUSY
194,09/27/19,07:15 PM,08:15 PM,Cubs at Cardinals,Busch Stadium - St. Louis,Local TV: WGN ----- Local Radio: 670 The Score,09/27/19,09/27/19,10:15 PM,11:15 PM,False,True,09/27/19,06:15 PM,07:15 PM,FREE,BUSY
195,09/28/19,06:15 PM,07:15 PM,Cubs at Cardinals,Busch Stadium - St. Louis,Local Radio: 670 The Score,09/28/19,09/28/19,09:15 PM,10:15 PM,False,True,09/28/19,05:15 PM,06:15 PM,FREE,BUSY
196,09/29/19,02:15 PM,03:15 PM,Cubs at Cardinals,Busch Stadium - St. Louis,Local TV: ABC 7 ----- Local Radio: 670 The Score,09/29/19,09/29/19,05:15 PM,06:15 PM,False,True,09/29/19,01:15 PM,02:15 PM,FREE,BUSY
