,START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
53,04/24/19,06:05 PM,07:05 PM,White Sox at Orioles,Oriole Park at Camden Yards - Baltimore,Local TV: NBCSCH ----- Local Radio: WGN 720,04/24/19,04/24/19,09:05 PM,10:05 PM,False,True,04/24/19,05:05 PM,06:05 PM,FREE,BUSY
54,04/26/19,07:10 PM,08:10 PM,Tigers at White Sox,Guaranteed Rate Field - Chicago,Local TV: NBCSCH ----- Local Radio: WGN 720- WRTO 1200,04/26/19,04/26/19,10:10 PM,11:10 PM,False,True,04/26/19,06:10 PM,07:10 PM,FREE,BUSY
55,04/28/19,01:10 PM,02:10 PM,Tigers at White Sox,Guaranteed Rate Field - Chicago,Local TV: NBCSCH ----- Local Radio: WGN 720- WRTO 1200,04/28/19,04/28/19,04:10 PM,05:10 PM,False,True,04/28/19,12:10 PM,01:10 PM,FREE,BUSY
56,04/29/19,07:10 PM,08:10 PM,Orioles at White Sox,Guaranteed Rate Field - Chicago,Local TV: NBCSCH ----- Local Radio: WGN 720- WRTO 1200,04/29/19,04/29/19,10:10 PM,11:10 PM,False,True,04/29/19,06:10 PM,07:10 PM,FREE,BUSY
57,05/01/19,03:10 PM,04:10 PM,Orioles at White Sox,Guaranteed Rate Field - Chicago,Local TV: NBCSCH- MLBN (out-of-market only) ----- Local Radio: WGN 720- WRTO 1200,05/01/19,05/01/19,06:10 PM,07:10 PM,False,True,05/01/19,02:10 PM,03:10 PM,FREE,BUSY
58,05/01/19,,,Orioles at White Sox - Time TBD,Guaranteed Rate Field - Chicago,Local TV: NBCSCH ----- Local Radio: WGN 720- WRTO 1200,05/01/19,05/01/19,,,False,True,05/01/19,,,FREE,BUSY
59,05/02/19,07:10 PM,08:10 PM,Red Sox at White Sox,Guaranteed Rate Field - Chicago,Local TV: WGN- MLBN (out-of-market only) ----- Local Radio: WGN 720- WRTO 1200,05/02/19,05/02/19,10:10 PM,11:10 PM,False,True,05/02/19,06:10 PM,07:10 PM,FREE,BUSY
60,05/03/19,07:10 PM,08:10 PM,Red Sox at White Sox,Guaranteed Rate Field - Chicago,Local TV: NBCSCH ----- Local Radio: WGN 720- WRTO 1200,05/03/19,05/03/19,10:10 PM,11:10 PM,False,True,05/03/19,06:10 PM,07:10 PM,FREE,BUSY
61,05/04/19,06:10 PM,07:10 PM,Red Sox at White Sox,Guaranteed Rate Field - Chicago,Local TV: NBCSCH ----- Local Radio: WGN 720- WRTO 1200,05/04/19,05/04/19,09:10 PM,10:10 PM,False,True,05/04/19,05:10 PM,06:10 PM,FREE,BUSY
62,05/05/19,01:10 PM,02:10 PM,Red Sox at White Sox,Guaranteed Rate Field - Chicago,Local TV: NBCSCH ----- Local Radio: WGN 720- WRTO 1200,05/05/19,05/05/19,04:10 PM,05:10 PM,False,True,05/05/19,12:10 PM,01:10 PM,FREE,BUSY
63,05/06/19,05:10 PM,06:10 PM,White Sox at Indians,Progressive Field - Cleveland,Local TV: NBCSCH ----- Local Radio: WGN 720,05/06/19,05/06/19,08:10 PM,09:10 PM,False,True,05/06/19,04:10 PM,05:10 PM,FREE,BUSY
64,05/07/19,05:10 PM,06:10 PM,White Sox at Indians,Progressive Field - Cleveland,Local TV: NBCSCH ----- Local Radio: WGN 720,05/07/19,05/07/19,08:10 PM,09:10 PM,False,True,05/07/19,04:10 PM,05:10 PM,FREE,BUSY
65,05/08/19,05:10 PM,06:10 PM,White Sox at Indians,Progressive Field - Cleveland,Local TV: NBCSCH ----- Local Radio: WGN 720,05/08/19,05/08/19,08:10 PM,09:10 PM,False,True,05/08/19,04:10 PM,05:10 PM,FREE,BUSY
66,05/09/19,12:10 PM,01:10 PM,White Sox at Indians,Progressive Field - Cleveland,Local TV: WGN ----- Local Radio: WGN 720,05/09/19,05/09/19,03:10 PM,04:10 PM,False,True,05/09/19,11:10 AM,12:10 PM,FREE,BUSY
67,05/10/19,06:07 PM,07:07 PM,White Sox at Blue Jays,Rogers Centre - Toronto,Local TV: WGN ----- Local Radio: WGN 720,05/10/19,05/10/19,09:07 PM,10:07 PM,False,True,05/10/19,05:07 PM,06:07 PM,FREE,BUSY
68,05/11/19,02:07 PM,03:07 PM,White Sox at Blue Jays,Rogers Centre - Toronto,Local TV: NBCSCH ----- Local Radio: WGN 720,05/11/19,05/11/19,05:07 PM,06:07 PM,False,True,05/11/19,01:07 PM,02:07 PM,FREE,BUSY
69,05/12/19,12:07 PM,01:07 PM,White Sox at Blue Jays,Rogers Centre - Toronto,Local TV: WGN ----- Local Radio: WGN 720,05/12/19,05/12/19,03:07 PM,04:07 PM,False,True,05/12/19,11:07 AM,12:07 PM,FREE,BUSY
70,05/13/19,07:10 PM,08:10 PM,Indians at White Sox,Guaranteed Rate Field - Chicago,Local TV: NBCSCH ----- Local Radio: WGN 720- WRTO 1200,05/13/19,05/13/19,10:10 PM,11:10 PM,False,True,05/13/19,06:10 PM,07:10 PM,FREE,BUSY
71,05/14/19,01:10 PM,02:10 PM,Indians at White Sox,Guaranteed Rate Field - Chicago,Local TV: WGN- MLBN (out-of-market only) ----- Local Radio: WGN 720- WRTO 1200,05/14/19,05/14/19,04:10 PM,05:10 PM,False,True,05/14/19,12:10 PM,01:10 PM,FREE,BUSY
72,05/16/19,07:10 PM,08:10 PM,Blue Jays at White Sox,Guaranteed Rate Field - Chicago,Local TV: NBCSCH+ ----- Local Radio: WGN 720- WRTO 1200,05/16/19,05/16/19,10:10 PM,11:10 PM,False,True,05/16/19,06:10 PM,07:10 PM,FREE,BUSY
73,05/17/19,07:10 PM,08:10 PM,Blue Jays at White Sox,Guaranteed Rate Field - Chicago,Local TV: NBCSCH ----- Local Radio: WGN 720- WRTO 1200,05/17/19,05/17/19,10:10 PM,11:10 PM,False,True,05/17/19,06:10 PM,07:10 PM,FREE,BUSY
74,05/18/19,01:10 PM,02:10 PM,Blue Jays at White Sox,Guaranteed Rate Field - Chicago,Local TV: NBCSCH- MLBN (out-of-market only) ----- Local Radio: WGN 720- WRTO 1200,05/18/19,05/18/19,04:10 PM,05:10 PM,False,True,05/18/19,12:10 PM,01:10 PM,FREE,BUSY
75,05/19/19,01:10 PM,02:10 PM,Blue Jays at White Sox,Guaranteed Rate Field - Chicago,Local TV: WGN ----- Local Radio: WGN 720- WRTO 1200,05/19/19,05/19/19,04:10 PM,05:10 PM,False,True,05/19/19,12:10 PM,01:10 PM,FREE,BUSY
76,05/20/19,07:10 PM,08:10 PM,White Sox at Astros,Minute Maid Park - Houston,Local TV: NBCSCH+ ----- Local Radio: WGN 720,05/20/19,05/20/19,10:10 PM,11:10 PM,False,True,05/20/19,06:10 PM,07:10 PM,FREE,BUSY
