,START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
88,06/01/19,04:10 PM,04:10 PM,Nationals at Reds,Great American Ball Park - Cincinnati,Local TV: MASN 2 ----- Local Radio: 106.7 The Fan,06/01/19,06/01/19,07:10 PM,07:10 PM,False,True,06/01/19,03:10 PM,03:10 PM,FREE,BUSY
89,06/02/19,01:10 PM,01:10 PM,Nationals at Reds,Great American Ball Park - Cincinnati,Local TV: MASN 2 ----- Local Radio: 106.7 The Fan,06/02/19,06/02/19,04:10 PM,04:10 PM,False,True,06/02/19,12:10 PM,12:10 PM,FREE,BUSY
90,06/04/19,07:05 PM,07:05 PM,White Sox at Nationals,Nationals Park - Washington,Local TV: MASN ----- Local Radio: 106.7 The Fan,06/04/19,06/04/19,10:05 PM,10:05 PM,False,True,06/04/19,06:05 PM,06:05 PM,FREE,BUSY
91,06/05/19,01:05 PM,01:05 PM,White Sox at Nationals,Nationals Park - Washington,Local TV: MASN- MLBN (out-of-market only) ----- Local Radio: 106.7 The Fan,06/05/19,06/05/19,04:05 PM,04:05 PM,False,True,06/05/19,12:05 PM,12:05 PM,FREE,BUSY
92,06/06/19,10:10 PM,10:10 PM,Nationals at Padres,Petco Park - San Diego,Local TV: MASN 2- MLBN (out-of-market only) ----- Local Radio: 106.7 The Fan,06/07/19,06/07/19,01:10 AM,01:10 AM,False,True,06/06/19,09:10 PM,09:10 PM,FREE,BUSY
93,06/07/19,10:10 PM,10:10 PM,Nationals at Padres,Petco Park - San Diego,Local TV: MASN 2 ----- Local Radio: 106.7 The Fan,06/08/19,06/08/19,01:10 AM,01:10 AM,False,True,06/07/19,09:10 PM,09:10 PM,FREE,BUSY
94,06/08/19,10:10 PM,10:10 PM,Nationals at Padres,Petco Park - San Diego,Local TV: MASN ----- Local Radio: 106.7 The Fan,06/09/19,06/09/19,01:10 AM,01:10 AM,False,True,06/08/19,09:10 PM,09:10 PM,FREE,BUSY
95,06/09/19,04:10 PM,04:10 PM,Nationals at Padres,Petco Park - San Diego,Local TV: MASN ----- Local Radio: 106.7 The Fan,06/09/19,06/09/19,07:10 PM,07:10 PM,False,True,06/09/19,03:10 PM,03:10 PM,FREE,BUSY
96,06/10/19,08:10 PM,08:10 PM,Nationals at White Sox,Guaranteed Rate Field - Chicago,Local TV: MASN ----- Local Radio: 106.7 The Fan,06/10/19,06/10/19,11:10 PM,11:10 PM,False,True,06/10/19,07:10 PM,07:10 PM,FREE,BUSY
97,06/11/19,08:10 PM,08:10 PM,Nationals at White Sox,Guaranteed Rate Field - Chicago,Local TV: MASN 2 ----- Local Radio: 106.7 The Fan,06/11/19,06/11/19,11:10 PM,11:10 PM,False,True,06/11/19,07:10 PM,07:10 PM,FREE,BUSY
98,06/13/19,07:05 PM,07:05 PM,D-backs at Nationals,Nationals Park - Washington,Local TV: MASN 2 ----- Local Radio: 106.7 The Fan,06/13/19,06/13/19,10:05 PM,10:05 PM,False,True,06/13/19,06:05 PM,06:05 PM,FREE,BUSY
99,06/14/19,07:05 PM,07:05 PM,D-backs at Nationals,Nationals Park - Washington,Local TV: MASN 2 ----- Local Radio: 106.7 The Fan,06/14/19,06/14/19,10:05 PM,10:05 PM,False,True,06/14/19,06:05 PM,06:05 PM,FREE,BUSY
100,06/15/19,04:05 PM,04:05 PM,D-backs at Nationals,Nationals Park - Washington,Local TV: MASN 2- FS1 ----- Local Radio: 106.7 The Fan,06/15/19,06/15/19,07:05 PM,07:05 PM,False,True,06/15/19,03:05 PM,03:05 PM,FREE,BUSY
101,06/16/19,01:35 PM,01:35 PM,D-backs at Nationals,Nationals Park - Washington,Local TV: MASN 2 ----- Local Radio: 106.7 The Fan,06/16/19,06/16/19,04:35 PM,04:35 PM,False,True,06/16/19,12:35 PM,12:35 PM,FREE,BUSY
102,06/19/19,01:05 PM,01:05 PM,Phillies at Nationals,Nationals Park - Washington,Local TV: MASN ----- Local Radio: 106.7 The Fan,06/19/19,06/19/19,04:05 PM,04:05 PM,False,True,06/19/19,12:05 PM,12:05 PM,FREE,BUSY
103,06/19/19,07:05 PM,07:05 PM,Phillies at Nationals,Nationals Park - Washington,Local TV: MASN ----- Local Radio: 106.7 The Fan,06/19/19,06/19/19,10:05 PM,10:05 PM,False,True,06/19/19,06:05 PM,06:05 PM,FREE,BUSY
104,06/20/19,07:05 PM,07:05 PM,Phillies at Nationals,Nationals Park - Washington,Local TV: MASN ----- Local Radio: 106.7 The Fan,06/20/19,06/20/19,10:05 PM,10:05 PM,False,True,06/20/19,06:05 PM,06:05 PM,FREE,BUSY
105,06/21/19,07:05 PM,07:05 PM,Braves at Nationals,Nationals Park - Washington,Local TV: MASN ----- Local Radio: 106.7 The Fan,06/21/19,06/21/19,10:05 PM,10:05 PM,False,True,06/21/19,06:05 PM,06:05 PM,FREE,BUSY
106,06/22/19,07:15 PM,07:15 PM,Braves at Nationals,Nationals Park - Washington,Local TV: FOX ----- Local Radio: 106.7 The Fan,06/22/19,06/22/19,10:15 PM,10:15 PM,False,True,06/22/19,06:15 PM,06:15 PM,FREE,BUSY
107,06/23/19,01:35 PM,01:35 PM,Braves at Nationals,Nationals Park - Washington,Local TV: MASN ----- Local Radio: 106.7 The Fan,06/23/19,06/23/19,04:35 PM,04:35 PM,False,True,06/23/19,12:35 PM,12:35 PM,FREE,BUSY
108,06/25/19,07:10 PM,07:10 PM,Nationals at Marlins,Marlins Park - Miami,Local TV: MASN ----- Local Radio: 106.7 The Fan,06/25/19,06/25/19,10:10 PM,10:10 PM,False,True,06/25/19,06:10 PM,06:10 PM,FREE,BUSY
109,06/26/19,07:10 PM,07:10 PM,Nationals at Marlins,Marlins Park - Miami,Local TV: MASN ----- Local Radio: 106.7 The Fan,06/26/19,06/26/19,10:10 PM,10:10 PM,False,True,06/26/19,06:10 PM,06:10 PM,FREE,BUSY
110,06/27/19,07:10 PM,07:10 PM,Nationals at Marlins,Marlins Park - Miami,Local TV: MASN ----- Local Radio: 106.7 The Fan,06/27/19,06/27/19,10:10 PM,10:10 PM,False,True,06/27/19,06:10 PM,06:10 PM,FREE,BUSY
